"project","className","jmhVersion","benchmarkName","executionTimeDefault","executionTime","executionTimePercentage","warmupTimeDefault","warmupTime","warmupTimePercentage","measurementTimeDefault","measurementTime","measurementTimePercentage","onlyModeChanged","onlySingleShot","measurementWarmupRatio","measurementWarmupRatioPerMeasurementFork","hasWarmupForks"
"reactor/reactive-streams-commons","rsc.scheduler.SingleSchedulerPerf","1.11","pipeline","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherReducePerf","1.11","reduceBaseline","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherMapPerf","1.11","simple","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherMapPerf","1.11","rangeFlatMapRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherMapPerf","1.11","rangeConcatMapRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.FlatMapFrontFusionPerf","1.11","unbounded","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.FlatMapFrontFusionPerf","1.11","bounded","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherAggregatePerf","1.11","range","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherAggregatePerf","1.11","array","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherAggregatePerf","1.11","rangeSlowpath","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherAggregatePerf","1.11","arraySlowpath","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFlatMapPerf","1.11","baseline","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFlatMapPerf","1.11","justFlatMapRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFlatMapPerf","1.11","justFlatMapArray","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFlatMapPerf","1.11","rangeFlatMapJust","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFlatMapPerf","1.11","justFlatMapJust","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFlatMapPerf","1.11","rangeFlatMapRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFlatMapPerf","1.11","rangeFlatMapArray","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.CrossRangeFlatMapObserveOnPerf","1.11","bench","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFilterPerf","1.11","simple","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFilterPerf","1.11","rangeFlatMapRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFilterPerf","1.11","rangeConcatMapRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFilterPerf","1.11","simpleSlowpath","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFilterPerf","1.11","rangeFlatMapRangeSlowpath","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFilterPerf","1.11","rangeConcatMapRangeSlowpath","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.RangeFlatMapObserveOnPerf","1.11","benchDefault","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.RangeFlatMapObserveOnPerf","1.11","benchSpsc","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.ReactiveStreamsImpls","1.11","range_rsc","400","15.0","0.0375","200","5.0","0.025","200","10.0","0.05","false","false","2.0","2.0","false"
"reactor/reactive-streams-commons","rsc.publisher.ReactiveStreamsImpls","1.11","rangeFlatMapJust_rsc","400","15.0","0.0375","200","5.0","0.025","200","10.0","0.05","false","false","2.0","2.0","false"
"reactor/reactive-streams-commons","rsc.publisher.ReactiveStreamsImpls","1.11","rangeFlatMapRange_rsc","400","15.0","0.0375","200","5.0","0.025","200","10.0","0.05","false","false","2.0","2.0","false"
"reactor/reactive-streams-commons","rsc.publisher.ReactiveStreamsImpls","1.11","rangeAsync_rsc","400","15.0","0.0375","200","5.0","0.025","200","10.0","0.05","false","false","2.0","2.0","false"
"reactor/reactive-streams-commons","rsc.publisher.ReactiveStreamsImpls","1.11","rangePipeline_rsc","400","15.0","0.0375","200","5.0","0.025","200","10.0","0.05","false","false","2.0","2.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","baseline","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","justConcatMapRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","justConcatMapArray","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","rangeConcatMapJust","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","justConcatMapJust","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","rangeConcatMapRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","rangeConcatMapArray","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","justFlatMapRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","justFlatMapArray","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","rangeFlatMapJust","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","justFlatMapJust","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","rangeFlatMapRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatMapPerf","1.11","rangeFlatMapArray","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatArrayPerf","1.11","standard1","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatArrayPerf","1.11","shared1","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatArrayPerf","1.11","createNew1","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatArrayPerf","1.11","standard2","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatArrayPerf","1.11","shared2","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatArrayPerf","1.11","createNew2","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatArrayPerf","1.11","standard3","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatArrayPerf","1.11","shared3","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatArrayPerf","1.11","createNew3","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherRangePerf","1.11","standard","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherRangePerf","1.11","shared","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherRangePerf","1.11","createNew","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherRangePerf","1.11","standardSlowpath","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.UnicastProcessorPerf","1.11","loadCLQ","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.UnicastProcessorPerf","1.11","loadADQ","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.UnicastProcessorPerf","1.11","replayCLQ","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.UnicastProcessorPerf","1.11","replayADQ","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.UnicastProcessorPerf","1.11","passthroughCLQ","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.UnicastProcessorPerf","1.11","passthroughADQ","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.HotMapScanPerf","1.11","bench","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatArray2Perf","1.11","rangeConcatRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatArray2Perf","1.11","rangeConcatJust","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.XMapAsFilterPerf","1.11","justEmptyFlatMap","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.XMapAsFilterPerf","1.11","rangeEmptyFlatMap","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.XMapAsFilterPerf","1.11","justEmptyConcatMap","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.XMapAsFilterPerf","1.11","rangeEmptyConcatMap","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.FlatMapCrossRangePerf","1.11","syncSource","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.FlatMapCrossRangePerf","1.11","asyncSource","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.FlatMapCrossRangePerf","1.11","syncSourceFused","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.FlatMapCrossRangePerf","1.11","asyncSourceFused","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherObserveOnPerf","1.11","range","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherObserveOnPerf","1.11","rangeHidden","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherObserveOnPerf","1.11","array","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherObserveOnPerf","1.11","arrayHidden","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherObserveOnPerf","1.11","iterable","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherObserveOnPerf","1.11","iterableHidden","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherArrayPerf","1.11","standard1","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherArrayPerf","1.11","shared1","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherArrayPerf","1.11","createNew1","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherArrayPerf","1.11","standard2","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherArrayPerf","1.11","shared2","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherArrayPerf","1.11","createNew2","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherRedoPerf","1.11","baseline","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherRedoPerf","1.11","repeatCounted","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherRedoPerf","1.11","retryCounted","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherRedoPerf","1.11","repeatWhen","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherRedoPerf","1.11","retryWhen","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatIterablePerf","1.11","standard1","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatIterablePerf","1.11","shared1","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatIterablePerf","1.11","createNew1","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatIterablePerf","1.11","standard2","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatIterablePerf","1.11","shared2","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatIterablePerf","1.11","createNew2","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatIterablePerf","1.11","standard3","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatIterablePerf","1.11","shared3","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherConcatIterablePerf","1.11","createNew3","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.ParallelApproachesPerf","1.11","stream","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.ParallelApproachesPerf","1.11","streamCustom","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.ParallelApproachesPerf","1.11","groupBy","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.ParallelApproachesPerf","1.11","window","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.ParallelApproachesPerf","1.11","flatMap","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.ParallelApproachesPerf","1.11","flatMapLimit","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFlatMapMonoPerf","1.11","complete","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherIterablePerf","1.11","standard1","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherIterablePerf","1.11","shared1","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherIterablePerf","1.11","createNew1","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherIterablePerf","1.11","standard2","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherIterablePerf","1.11","shared2","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherIterablePerf","1.11","createNew2","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherJustPerf","1.11","standard","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherJustPerf","1.11","shared","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherJustPerf","1.11","createNew","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherFlattenIterablePerf","1.11","xrangeIterable","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherRetryPerf","1.11","standard","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherRetryPerf","1.11","shared","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherRetryPerf","1.11","createNew","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherZipPerf","1.11","baselineIterable","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherZipPerf","1.11","baselineArray","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherZipPerf","1.11","baselineRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherZipPerf","1.11","zipIterable","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherZipPerf","1.11","zipArray","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.publisher.PublisherZipPerf","1.11","zipRange","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureProducedPerf","1.11","wipFieldCas","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureProducedPerf","1.11","wipFieldDec","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureProducedPerf","1.11","wipCas","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureProducedPerf","1.11","wipDec","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureProducedPerf","1.11","reqFieldCas","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureProducedPerf","1.11","reqFieldDec","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureProducedPerf","1.11","reqCas","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureProducedPerf","1.11","reqDec","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureHelperPerf","1.11","atomicDecrementAndGet","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureHelperPerf","1.11","atomicCompareAndSet","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureHelperPerf","1.11","atomicGet","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureHelperPerf","1.11","atomicGetAndSet","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureHelperPerf","1.11","atomicFieldDecrementAndGet","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureHelperPerf","1.11","atomicFieldCompareAndSet","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureHelperPerf","1.11","atomicFieldGet","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureHelperPerf","1.11","atomicFieldGetAndSet","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureHelperPerf","1.11","requestField","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.BackpressureHelperPerf","1.11","requestFieldMax","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactive-streams-commons","rsc.util.QueuePerf","1.11","rsc","400","10.0","0.025","200","5.0","0.025","200","5.0","0.025","false","false","1.0","1.0","false"
"reactor/reactor-core","reactor.CheckpointBenchmark","1.21","withFullCheckpoint","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"reactor/reactor-core","reactor.CheckpointBenchmark","1.21","withLightCheckpoint","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"reactor/reactor-core","reactor.TailCallBenchmark","1.21","without","500","50.0","0.1","250","25.0","0.1","250","25.0","0.1","false","false","1.0","1.0","false"
"reactor/reactor-core","reactor.TailCallBenchmark","1.21","with","500","50.0","0.1","250","25.0","0.1","250","25.0","0.1","false","false","1.0","1.0","false"
"reactor/reactor-core","reactor.core.scrabble.ShakespearePlaysScrabbleRegular","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
"reactor/reactor-core","reactor.core.scrabble.ShakespearePlaysScrabbleParallelOpt","1.21","measureThroughput","500","10.0","0.02","250","5.0","0.02","250","5.0","0.02","false","false","1.0","1.0","false"
