"project","benchmarkName","numberOfChanges"
"taichi/json-benchmarks","json.benchmark.BoonBenchmark$SerializerBenchmark.string","0"
"taichi/json-benchmarks","json.benchmark.MoshiBenchmark$ParserBenchmark.stream","0"
"taichi/json-benchmarks","json.benchmark.MoshiBenchmark$ParserBenchmark.parse2Map","0"
"taichi/json-benchmarks","json.benchmark.MoshiBenchmark$ParserBenchmark.bufferdStream","0"
"taichi/json-benchmarks","json.benchmark.MoshiBenchmark$SerializerBenchmark.string","0"
"taichi/json-benchmarks","json.benchmark.AutoBenchmark$ParserBenchmark.url","0"
"taichi/json-benchmarks","json.benchmark.AutoBenchmark$ParserBenchmark.stream","0"
"taichi/json-benchmarks","json.benchmark.AutoBenchmark$ParserBenchmark.parse2Map","0"
"taichi/json-benchmarks","json.benchmark.AutoBenchmark$ParserBenchmark.bufferdStream","0"
"taichi/json-benchmarks","json.benchmark.AutoBenchmark$ParserBenchmark.reader","0"
"taichi/json-benchmarks","json.benchmark.AutoBenchmark$ParserBenchmark.bufferedReader","0"
"taichi/json-benchmarks","json.benchmark.AutoBenchmark$SerializerBenchmark.string","0"
"takari/bpm","jet.bpm.benchmark.PersistenceBenchmark.test","0"
"takari/bpm","jet.bpm.benchmark.Linear10DelegateBenchmark.test","0"
"takari/bpm","jet.bpm.benchmark.Linear10JuelInMemBenchmark.test","0"
"takari/bpm","io.takari.bpm.benchmark.PersistenceBenchmark.test","0"
"takari/bpm","io.takari.bpm.benchmark.Linear10DelegateBenchmark.test","0"
"takari/bpm","io.takari.bpm.benchmark.Linear10JuelInMemBenchmark.test","0"
"tallerjavaunicen/TallerJava","unice.tallerjava.ejemplojmh.JMHMaximumInt.testIntegers","0"
"tallerjavaunicen/TallerJava","unice.tallerjava.ejemplojmh.JMHMaximumInt.testInts","0"
"tallerjavaunicen/TallerJava","unice.tallerjava.ejemplojmh.MapMemoryUsage.testIntegers","0"
"tallerjavaunicen/TallerJava","unicen.tallerjava.ejemplojmh.JMHMaximumInt.testIntegers","0"
"tallerjavaunicen/TallerJava","unicen.tallerjava.ejemplojmh.JMHMaximumInt.testInts","0"
"tallerjavaunicen/TallerJava","unicen.tallerjava.ejemplojmh.MapMemoryUsage.testIntegers","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufAllocatorBenchmark.unpooledHeapAllocAndFree","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufAllocatorBenchmark.unpooledDirectAllocAndFree","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufAllocatorBenchmark.pooledHeapAllocAndFree","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufAllocatorBenchmark.pooledDirectAllocAndFree","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledHeapAllocAndFree","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledDirectAllocAndFree","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.SwappedByteBufBenchmark.swappedByteBufSetInt","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.SwappedByteBufBenchmark.swappedByteBufSetShort","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.SwappedByteBufBenchmark.swappedByteBufSetLong","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.SwappedByteBufBenchmark.unsafeSwappedByteBufSetInt","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.SwappedByteBufBenchmark.unsafeSwappedByteBufSetShort","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.SwappedByteBufBenchmark.unsafeSwappedByteBufSetLong","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiStringViaArray","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiStringViaArrayWrapped","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiString","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiStringWrapped","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiViaArray","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiViaArrayWrapped","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAscii","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeAsciiWrapped","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8StringViaArray","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8StringViaArrayWrapped","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8String","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8StringWrapped","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8ViaArray","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8ViaArrayWrapped","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8","0"
"taojiaenx/netty-source-study","io.netty.microbench.buffer.ByteBufUtilBenchmark.writeUtf8Wrapped","0"
"taojiaenx/netty-source-study","io.netty.microbench.http.HttpRequestDecoderBenchmark.testDecodeWholeRequestInMultipleStepsMixedDelimiters","0"
"taojiaenx/netty-source-study","io.netty.microbench.concurrent.FastThreadLocalBenchmark.jdkThreadLocalGet","0"
"taojiaenx/netty-source-study","io.netty.microbench.concurrent.FastThreadLocalBenchmark.fastThreadLocal","0"
"taojiaenx/netty-source-study","io.netty.microbench.internal.RecyclableArrayListBenchmark.recycleSameThread","0"
"tdunning/t-digest-benchmark","com.tdunning.Benchmark.add","0"
"tdunning/t-digest-benchmark","com.tdunning.ArrayBench.add","0"
"tdunning/t-digest-benchmark","com.tdunning.TDigestBench.timeAdd","0"
"tdunning/t-digest-benchmark","com.tdunning.MergeBench.add","0"
"tdunning/t-digest-benchmark","com.tdunning.FloatHistogramBench.add","0"
"Techcable/Event4J","net.techcable.event4j.benchmark.EventBenchmark.testMethodHandleSpeed","0"
"Techcable/Event4J","net.techcable.event4j.benchmark.EventBenchmark.testReflectionSpeed","0"
"Techcable/Event4J","net.techcable.event4j.benchmark.EventBenchmark.testASMSpeed","0"
"TechEmpower/misc","rnd.ConcatBenchmark.reduce","0"
"TechEmpower/misc","rnd.ConcatBenchmark.balance","0"
"TechEmpower/misc","rnd.ConcatBenchmark.flatmap","0"
"TechEmpower/misc","rnd.ConcatBenchmark.overboard","0"
"tempredirect/GeoFun","com.ean.geofun.benchmarks.SearchBench.measureLinearSearch","0"
"tempredirect/GeoFun","com.ean.geofun.benchmarks.SearchBench.measureParrellelLinearSearch","0"
"tempredirect/GeoFun","com.logicalpractice.geofun.benchmarks.SearchBench.measureLinearSearch","0"
"tempredirect/GeoFun","com.logicalpractice.geofun.benchmarks.SearchBench.measureParallelLinearSearch","0"
"tempredirect/GeoFun","com.logicalpractice.geofun.benchmarks.SearchBench.measureGeoHashSearch","0"
"tempredirect/GeoFun","com.logicalpractice.geofun.benchmarks.SearchBench.measureGeoHashSearch2","0"
"terma/fast-select","com.github.terma.fastselect.MultiGroupCountBenchmark.test","0"
"terma/fast-select","com.github.terma.fastselect.CountBenchmark.groupAndCountFiltered10G5R4C20S40D","0"
"terma/fast-select","com.github.terma.fastselect.SingleGroupCountBenchmark.countFiltered10G5R4C20S40D","0"
"terma/fast-select","com.github.terma.fastselect.CountBenchmark.countByFiltered10G5R4C20S40D","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.ForkUpdateBenchmark.countFiltered10G5R4C20S40D","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.SelectByStringBenchmark.countFilterOneItemByString","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.SingleGroupCountBenchmark.countFiltered10G5R4C20S40D","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByGAndR","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByBsIdAndR","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.detailsByGAndRAndSorting","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.MultiGroupCountBenchmark.test","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.CountBenchmark.countByFiltered10G5R4C20S40D","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.CreatingBenchmark.create","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByGAndR_5_Threads","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByGAndR_50_Threads","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.SelectByStringCompressedByteBenchmark.countFilterOneItemByString","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.CopyBenchmark.oneColumn","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.CopyBenchmark.scalarColumns","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DirectAccessArrayVsBitSetVsRoaringBitmapBenchmark.array","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DirectAccessArrayVsBitSetVsRoaringBitmapBenchmark.bitSet","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DirectAccessArrayVsBitSetVsRoaringBitmapBenchmark.roaringBitmap","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.LongBufferVsPutLongBenchmark.putLong","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.LongBufferVsPutLongBenchmark.putLongByIndex","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.LongBufferVsPutLongBenchmark.putLongByLongView","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.StringGetBytesBenchmark.createString","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.StringGetBytesBenchmark.createStringGetBytes","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.CompressedStringVsStringLoadBenchmark.loadStringData","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.CompressedStringVsStringLoadBenchmark.loadStringCompressedData","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.AddAllBenchmark.create","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.MappedVsBufferBenchmark.mapped","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.MappedVsBufferBenchmark.buffer","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereSimple","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereManySimple","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereIn","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereHugeIn","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereManyIn","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereManyIn5Threads","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereManyIn50Threads","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereRange","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereManyRange","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereStringLike","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereSpareStringLike","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereManyStringLike","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereString","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereManyString","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereSimpleRangeInStringLike","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.groupByWhereManyHugeIn","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.selectLimit","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DemoBenchmark.selectOrderByLimit","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.CopyBenchmark.stringColumns","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DynamicBenchmark.adding1PerTimeUpToVolume","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.DynamicBenchmark.adding100PerTimeUpToVolume","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.StringGetBytesBenchmark.createStringGetBytesAscII","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.StringGetBytesBenchmark.createStringGetBytesUtf8","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.AggregateCallbackBenchmark.fullVolumeTwoColumns","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.HashCodeBenchmark.objectAndObjectsHashCode","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.HashCodeBenchmark.dataHashCode","0"
"terma/fast-select","com.github.terma.fastselect.benchmark.MultiGroupCountBenchmark.fullVolume","0"
"terma/mutable-fast-select","com.github.terma.fastselectmutable.MutableFastSelectConcurrentBenchmark.mixedAdd","0"
"terma/mutable-fast-select","com.github.terma.fastselectmutable.MutableFastSelectConcurrentBenchmark.mixedSelect","0"
"terma/mutable-fast-select","com.github.terma.fastselectmutable.MutableFastSelectConcurrentBenchmark.readonlySelect","0"
"terma/mutable-fast-select","com.github.terma.fastselectmutable.MutableFastSelectBenchmark.add","0"
"thaibui/algorithms-core","org.bui.algorithms.MergesortBenchmark.sortSimpleStringArray01","0"
"thaibui/algorithms-core","org.bui.algorithms.MergesortBenchmark.sortSimpleStringArray02","0"
"thaibui/algorithms-core","org.bui.algorithms.MergesortBenchmark.sortRandomIntArray01","0"
"thaibui/algorithms-core","org.bui.algorithms.JavasortBenchmark.sortSimpleStringArray01","0"
"thaibui/algorithms-core","org.bui.algorithms.JavasortBenchmark.sortSimpleStringArray02","0"
"thaibui/algorithms-core","org.bui.algorithms.JavasortBenchmark.sortRandomIntArray01","0"
"thaibui/algorithms-core","org.bui.algorithms.ParallelMergesortBenchmark.sortRandomIntArray01_04Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ParallelMergesortBenchmark.sortRandomIntArray01_08Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ParallelMergesortBenchmark.sortRandomIntArray01_16Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ParallelMergesortBenchmark.sortMediumRandomIntArray01_04Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ParallelMergesortBenchmark.sortMediumRandomIntArray01_08Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ParallelMergesortBenchmark.sortMediumRandomIntArray01_16Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ParallelMergesortBenchmark.sortLargeRandomIntArray01_08Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ParallelMergesortBenchmark.sortLargeRandomIntArray01_16Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ParallelMergesortBenchmark.sortLargeRandomIntArray01_4Threads_1000Granularity","0"
"thaibui/algorithms-core","org.bui.algorithms.ParallelMergesortBenchmark.sortLargeRandomIntArray01_4Threads_5000Granularity","0"
"thaibui/algorithms-core","org.bui.algorithms.ParallelMergesortBenchmark.sortLargeRandomIntArray01_4Threads_20000Granularity","0"
"thaibui/algorithms-core","org.bui.algorithms.MergesortBenchmark.sortMediumRandomIntArray01","0"
"thaibui/algorithms-core","org.bui.algorithms.MergesortBenchmark.sortLargeRandomIntArray01","0"
"thaibui/algorithms-core","org.bui.algorithms.JavasortBenchmark.sortMediumRandomIntArray01","0"
"thaibui/algorithms-core","org.bui.algorithms.JavasortBenchmark.sortLargeRandomIntArray01","0"
"thaibui/algorithms-core","org.bui.algorithms.ForkJoinMergesortBenchmark.sortRandomIntArray01_04Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ForkJoinMergesortBenchmark.sortRandomIntArray01_08Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ForkJoinMergesortBenchmark.sortRandomIntArray01_16Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ForkJoinMergesortBenchmark.sortMediumRandomIntArray01_04Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ForkJoinMergesortBenchmark.sortMediumRandomIntArray01_08Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ForkJoinMergesortBenchmark.sortMediumRandomIntArray01_16Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ForkJoinMergesortBenchmark.sortLargeRandomIntArray01_08Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ForkJoinMergesortBenchmark.sortLargeRandomIntArray01_16Threads","0"
"thaibui/algorithms-core","org.bui.algorithms.ForkJoinMergesortBenchmark.sortLargeRandomIntArray01_4Threads_1000Granularity","0"
"thaibui/algorithms-core","org.bui.algorithms.ForkJoinMergesortBenchmark.sortLargeRandomIntArray01_4Threads_5000Granularity","0"
"thaibui/algorithms-core","org.bui.algorithms.ForkJoinMergesortBenchmark.sortLargeRandomIntArray01_4Threads_20000Granularity","0"
"thaibui/algorithms-core","org.bui.algorithms.Java8ParallelSortBenchmark.sortRandomIntArray01","0"
"thaibui/algorithms-core","org.bui.algorithms.Java8ParallelSortBenchmark.sortMediumRandomIntArray01","0"
"thaibui/algorithms-core","org.bui.algorithms.Java8ParallelSortBenchmark.sortLargeRandomIntArray01","0"
"thejotta/CloudSimPlusModificado","org.cloudsimplus.heuristics.CloudletToVmMappingSolutionBenchmark.testCreateNeighbor","0"
"thejotta/CloudSimPlusModificado","org.cloudsimplus.heuristics.CloudletToVmMappingSolutionBenchmark.testGetCost_FirstCall","0"
"thejotta/CloudSimPlusModificado","org.cloudsimplus.heuristics.CloudletToVmMappingSolutionBenchmark.testGetCost_SecondCall","0"
"thesmythgroup/SiftXml","org.tsg.siftxml.SiftXmlBench.parseUser","0"
"thesmythgroup/SiftXml","org.tsg.siftxml.SiftXmlBench.parserRssItem","0"
"thesmythgroup/SiftXml","org.tsg.siftxml.IndexBench.create","0"
"thesmythgroup/SiftXml","com.codesmyth.siftxml.SiftXmlBench.parseUser","0"
"thesmythgroup/SiftXml","com.codesmyth.siftxml.SiftXmlBench.parserRssItem","0"
"thesmythgroup/SiftXml","com.codesmyth.siftxml.IndexBench.create","0"
"thheller/shadow-pgsql","shadow.pgsql.benchmark.ParseBenchmark.parseManual","0"
"thheller/shadow-pgsql","shadow.pgsql.benchmark.ParseBenchmark.parseToCharArray","0"
"thheller/shadow-pgsql","shadow.pgsql.benchmark.ParseBenchmark.parseRegexp","0"
"thheller/shadow-pgsql","shadow.pgsql.benchmark.ShadowBenchmark.selectPojos","0"
"thheller/shadow-pgsql","shadow.pgsql.benchmark.JDBCBenchmark.selectPojos","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.ExecutorBenchmark.roundTripJDK","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.ExecutorBenchmark.roundTripVMLens","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.ExecutorBenchmark.fireAndForgetJDK","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.ExecutorBenchmark.fireAndForgetVMLens","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.ReentrantLockBenchmark.testSynchronizedThreadContended","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.ReentrantLockBenchmark.testUnfairLockContended","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.ReentrantLockBenchmark.testFairLockContended","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.MonitorAndLockBenchmark.contended","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.MonitorAndLockBenchmark.contendedLock","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.MonitorAndLockBenchmark.unContended","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.MonitorAndLockBenchmark.baseLineUnContended","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.QueueBenchmark.writing","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.QueueBenchmark.reading","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.FileReadingBenchmark.readFromFile","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.NonBlockingQueueBenchmark.jdkQueue","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.NonBlockingQueueBenchmark.akkaQueue","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.NonBlockingQueueBenchmark.vmlens","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.SynchronizedVsAtomicInteger.updateSynchronized","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.SynchronizedVsAtomicInteger.updateAtomicInteger","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.SynchronizedVsAtomicInteger.getSynchronized","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.SynchronizedVsAtomicInteger.getAtomicInteger","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.FileWritingBenchmark.write2File","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.AgentBenchmark.fieldAccess","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.BlockingQueueBenchmark.offerVMLens","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.BlockingQueueBenchmark.takeVMLens","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.BlockingQueueBenchmark.offerJDK","0"
"ThomasKrieger/benchmarks","com.anarsoft.vmlens.benchmarks.BlockingQueueBenchmark.takeJDK","0"
"ThreeTen/threeten-bench","org.threeten.LocalDateBenchmark.bmkPlusDays1","0"
"ThreeTen/threeten-bench","org.threeten.LocalDateBenchmark.bmkPlusDaysInline","0"
"ThreeTen/threeten-bench","org.threeten.LocalDateBenchmark.bmkPlusDays1Better1","0"
"ThreeTen/threeten-bench","org.threeten.LocalDateBenchmark.bmkPlusDays1Better2","0"
"ThreeTen/threeten-bench","org.threeten.LocalDateBenchmark.bmkPlusDays1Better3a","0"
"ThreeTen/threeten-bench","org.threeten.LocalDateBenchmark.bmkPlusDays1Better3b","0"
"ThreeTen/threeten-bench","org.threeten.LocalDateBenchmark.bmkPlusDays1Better3c","0"
"ThreeTen/threeten-bench","org.threeten.LocalDateBenchmark.bmkPlusDays1Better4","0"
"ThreeTen/threeten-bench","org.threeten.LocalDateBenchmark.bmkPlusDays1Better5","0"
"ThreeTen/threeten-bench","org.threeten.LeapYearBenchmark.bmkLeapYear1","0"
"ThreeTen/threeten-bench","org.threeten.LeapYearBenchmark.bmkLeapYear2","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark01.GTVGProductComments.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark01.GTVGOrderList.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark01.GTVGHome.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark01.GTVGProductList.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark01.GTVGOrderDetails.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark02.GTVGProductComments.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark02.GTVGOrderList.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark02.GTVGHome.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark02.GTVGProductList.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark02.GTVGOrderDetails.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark03.GTVGProductComments.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark03.GTVGOrderList.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark03.GTVGHome.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark03.GTVGProductList.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark03.GTVGOrderDetails.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark04.GTVGProductComments.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark04.GTVGOrderList.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark04.GTVGHome.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark04.GTVGProductList.benchmark","0"
"thymeleaf/thymeleaf-benchmarks","org.thymeleaf.benchmarks.benchmark04.GTVGOrderDetails.benchmark","0"
"tinyj/tinyj-lazy","org.tinyj.lazy.LazyBenchmark.Lazy","0"
"tinyj/tinyj-lazy","org.tinyj.lazy.LazyBenchmark.Eager","0"
"tinyj/tinyj-lazy","org.tinyj.lazy.LazyBenchmark.Lazy_throwing","0"
"tinyj/tinyj-lazy","org.tinyj.lazy.LazyBenchmark.Eager_throwing","0"
"titorenko/quick-csv-streamer","uk.elementarysoftware.quickcsv.benchmarks.BenchmarkParserAndMapperInMemory.benchmarkParallelParser","0"
"titorenko/quick-csv-streamer","uk.elementarysoftware.quickcsv.benchmarks.BenchmarkParserAndMapperInMemory.benchmarkSequentialParser","0"
"titorenko/quick-csv-streamer","uk.elementarysoftware.quickcsv.benchmarks.BenchmarkParserAndMapperInMemory.benchmarkOpenCSVParser","0"
"titorenko/quick-csv-streamer","uk.elementarysoftware.quickcsv.benchmarks.BenchmarkParserAndMapperInMemory.benchmarkParallelParserWithHeader","0"
"titorenko/quick-csv-streamer","uk.elementarysoftware.quickcsv.benchmarks.BenchmarkParserAndMapperInMemory.benchmarkSequentialParserWithQuotes","0"
"tkowalcz/openjdk-jmh","openjdk.java.lang.StringContainsMicrobenchmark.shortStringContainsCharSequence","0"
"tkowalcz/openjdk-jmh","openjdk.java.lang.StringContainsMicrobenchmark.shortStringContainsString","0"
"tkowalcz/openjdk-jmh","openjdk.java.lang.StringContainsMicrobenchmark.mediumStringContainsCharSequence","0"
"tkowalcz/openjdk-jmh","openjdk.java.lang.StringContainsMicrobenchmark.mediumStringContainsString","0"
"tkowalcz/openjdk-jmh","openjdk.java.lang.StringContainsMicrobenchmark.longStringContainsCharSequence","0"
"tkowalcz/openjdk-jmh","openjdk.java.lang.StringContainsMicrobenchmark.longStringContainsString","0"
"tkowalcz/presentations","pl.codewise.geecon.IteratorEscapeAnalysis.sumEnumerationOverList","0"
"tkowalcz/presentations","pl.codewise.geecon.IteratorEscapeAnalysis.sumIteratorOverList","0"
"tkowalcz/presentations","pl.codewise.hyperion.histogram.hyperion.CounterMicroBenchmark.scalableCounterIncrement","0"
"tkowalcz/presentations","pl.codewise.hyperion.histogram.hyperion.CounterMicroBenchmark.scalableCounterDecrement","0"
